return_id,order_id,customer_name,return_date,reason,quantity_returned,refund_amount,product_name
RET-29655,CA-2016-121671,Andrew Allen,2024-12-27,Wrong Item,1,224.78,Drawer Unit
RET-29655,CA-2016-121671,Andrew Allen,2024-12-27,Wrong Item,1,224.78,Office Chair
RET-50703,CA-2016-130638,Sanjit Chand,2024-10-19,Changed Mind,4,11.82,Wardrobe
RET-50703,CA-2016-130638,Sanjit Chand,2024-10-19,Changed Mind,4,11.82,TV Stand
RET-14850,CA-2017-124296,Christine Sundaresam,2026-06-11,Wrong Item,4,205.96,Envelope
RET-14850,CA-2017-124296,Christine Sundaresam,2026-06-11,Wrong Item,4,205.96,Pencil
RET-43868,CA-2014-148915,Natalie DeCherney,2023-04-09,Not as Described,2,86.02,Dell Laptop
RET-43868,CA-2014-148915,Natalie DeCherney,2023-04-09,Not as Described,2,86.02,Wardrobe
RET-15535,CA-2016-122448,Dean Braden,2024-12-03,Changed Mind,3,102.19,Mirror
RET-21000,CA-2014-143336,Zuschuss Donatelli,2023-02-24,Not as Described,1,4.61,Dinner Set
RET-21000,CA-2014-143336,Zuschuss Donatelli,2023-02-24,Not as Described,1,4.61,Asus Laptop
RET-21000,CA-2014-143336,Zuschuss Donatelli,2023-02-24,Not as Described,1,4.61,Table Lamp
RET-63347,CA-2016-140438,Pauline Webber,2025-06-15,Not as Described,2,128.47,Calculator
RET-28423,CA-2014-104780,Bradley Talbott,2022-11-14,Wrong Item,2,7.0,Dress
RET-86076,CA-2016-149965,Bill Shonely,2024-11-26,Defective,1,6.24,OnePlus Phone
RET-86076,CA-2016-149965,Bill Shonely,2024-11-26,Defective,1,6.24,Rice Cooker
RET-41205,US-2017-135503,Justin Ellison,2026-05-21,Defective,2,14.42,Belt
RET-86588,CA-2015-164336,Mitch Webber,2023-12-11,Changed Mind,2,20.09,Backpack
RET-86588,CA-2015-164336,Mitch Webber,2023-12-11,Changed Mind,2,20.09,Table Lamp
RET-38574,CA-2015-101707,Philip Fox,2024-02-24,Wrong Item,1,3.04,Wall Clock
RET-38574,CA-2015-101707,Philip Fox,2024-02-24,Wrong Item,1,3.04,Realme Phone
RET-38574,CA-2015-101707,Philip Fox,2024-02-24,Wrong Item,1,3.04,Cabinet
RET-45985,CA-2017-123001,Anthony Witt,2026-02-08,Changed Mind,1,84.95,Belt
RET-45985,CA-2017-123001,Anthony Witt,2026-02-08,Changed Mind,1,84.95,Register
RET-45985,CA-2017-123001,Anthony Witt,2026-02-08,Changed Mind,1,84.95,TV Stand
RET-17330,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,2,10.08,Samsung Galaxy Phone
RET-17330,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,2,10.08,HP Laptop
RET-17330,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,2,10.08,Dinner Set
RET-17330,US-2016-156986,Zuschuss Carroll,2024-09-05,Changed Mind,2,10.08,Drawer Unit
RET-24806,US-2014-118486,Shirley Daniels,2022-09-26,Not as Described,2,109.77,Trousers
RET-24806,US-2014-118486,Shirley Daniels,2022-09-26,Not as Described,2,109.77,Table Lamp
RET-24806,US-2014-118486,Shirley Daniels,2022-09-26,Not as Described,2,109.77,Belt
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,HP Laptop
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,Samsung Galaxy Phone
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,Asus Laptop
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,Trousers
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,Dinner Set
RET-42289,CA-2015-169397,Joni Blumstein,2024-06-13,Not as Described,4,17.7,Rice Cooker
RET-58200,CA-2016-125920,Sally Hughsby,2024-11-18,Not as Described,1,1.1,Pen
RET-89405,CA-2014-100881,Daniel Raglin,2022-08-31,Damaged,3,300.37,Sticky Notes
RET-98027,CA-2016-140382,Ruben Dartt,2024-12-22,Wrong Item,1,18.74,MacBook
RET-98027,CA-2016-140382,Ruben Dartt,2024-12-22,Wrong Item,1,18.74,Printer Paper
RET-98027,CA-2016-140382,Ruben Dartt,2024-12-22,Wrong Item,1,18.74,Pillow
RET-98027,CA-2016-140382,Ruben Dartt,2024-12-22,Wrong Item,1,18.74,Wall Clock
RET-93748,CA-2014-125612,Berenike Kampe,2023-01-14,Not as Described,9,80.74,TV Stand
RET-93748,CA-2014-125612,Berenike Kampe,2023-01-14,Not as Described,9,80.74,Sneakers
RET-93748,CA-2014-125612,Berenike Kampe,2023-01-14,Not as Described,9,80.74,Smart Watch
RET-40983,US-2015-159499,Eudokia Martin,2024-05-19,Changed Mind,6,268.45,Bedsheet
RET-40983,US-2015-159499,Eudokia Martin,2024-05-19,Changed Mind,6,268.45,HP Laptop
RET-40983,US-2015-159499,Eudokia Martin,2024-05-19,Changed Mind,6,268.45,iPhone
RET-61508,CA-2017-142328,Tracy Collins,2026-05-22,Not as Described,1,8.19,Marker
RET-40862,CA-2017-107132,Scott Cohen,2025-12-08,Not as Described,1,50.53,Asus Laptop
RET-40862,CA-2017-107132,Scott Cohen,2025-12-08,Not as Described,1,50.53,Bookshelf
RET-40862,CA-2017-107132,Scott Cohen,2025-12-08,Not as Described,1,50.53,Lunch Box
RET-40862,CA-2017-107132,Scott Cohen,2025-12-08,Not as Described,1,50.53,Printer Paper
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Side Table
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Redmi Phone
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Jeans
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Mirror
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Coffee Table
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Bookshelf
RET-92752,US-2015-126753,Sung Pak,2024-01-25,Not as Described,1,3.37,Cabinet
RET-45918,CA-2017-152807,Mick Crebagga,2026-04-27,Damaged,4,19.86,Headphones
RET-45918,CA-2017-152807,Mick Crebagga,2026-04-27,Damaged,4,19.86,Envelope
RET-45918,CA-2017-152807,Mick Crebagga,2026-04-27,Damaged,4,19.86,Handbag
RET-45918,CA-2017-152807,Mick Crebagga,2026-04-27,Damaged,4,19.86,Dell Laptop
RET-64127,CA-2016-121993,Joy Bell-,2024-12-09,Not as Described,8,21.12,Belt
RET-23159,CA-2014-107524,Kristina Nunn,2022-08-27,Wrong Item,4,28.4,Study Table
RET-23159,CA-2014-107524,Kristina Nunn,2022-08-27,Wrong Item,4,28.4,Mixer Grinder
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Dinner Set
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,T-Shirt
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Headphones
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Pillow
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Bedsheet
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Envelope
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Sneakers
RET-56118,CA-2016-152730,Eugene Moren,2024-11-24,Changed Mind,3,33.64,Sports Shoes
RET-52830,CA-2014-117639,Mitch Willingham,2022-11-12,Changed Mind,6,2241.07,Dining Chair
RET-52830,CA-2014-117639,Mitch Willingham,2022-11-12,Changed Mind,6,2241.07,T-Shirt
RET-94066,CA-2015-121783,Philisse Overcash,2024-05-05,Wrong Item,1,23.73,Highlighter
RET-94066,CA-2015-121783,Philisse Overcash,2024-05-05,Wrong Item,1,23.73,Sneakers
RET-94066,CA-2015-121783,Philisse Overcash,2024-05-05,Wrong Item,1,23.73,Handbag
RET-94066,CA-2015-121783,Philisse Overcash,2024-05-05,Wrong Item,1,23.73,Rice Cooker
RET-27837,US-2016-150861,Emily Grady,2025-05-26,Damaged,2,346.64,Wallet
RET-27837,US-2016-150861,Emily Grady,2025-05-26,Damaged,2,346.64,Dinner Set
RET-27837,US-2016-150861,Emily Grady,2025-05-26,Damaged,2,346.64,Cabinet
RET-27837,US-2016-150861,Emily Grady,2025-05-26,Damaged,2,346.64,Wardrobe
RET-27837,US-2016-150861,Emily Grady,2025-05-26,Damaged,2,346.64,Mixer Grinder
RET-51120,CA-2017-123001,Anthony Witt,2026-02-17,Defective,2,27.4,Belt
RET-51120,CA-2017-123001,Anthony Witt,2026-02-17,Defective,2,27.4,Register
RET-51120,CA-2017-123001,Anthony Witt,2026-02-17,Defective,2,27.4,TV Stand
RET-77681,CA-2017-126662,Alejandro Ballentine,2025-12-22,Wrong Item,1,199.57,Sticky Notes
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,HP Laptop
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,Bluetooth Speaker
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,Recliner Chair
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,MacBook
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,Bedsheet
RET-51864,CA-2016-163328,Tracy Poddar,2025-05-04,Changed Mind,1,100.44,Storage Container
RET-32738,CA-2017-126928,Gary Zandusky,2026-03-07,Defective,3,28.15,Clipboard
RET-32738,CA-2017-126928,Gary Zandusky,2026-03-07,Defective,3,28.15,Bluetooth Speaker
RET-36039,CA-2015-144519,Arthur Wiediger,2024-05-12,Damaged,3,26.32,Clipboard
RET-36039,CA-2015-144519,Arthur Wiediger,2024-05-12,Damaged,3,26.32,Smart Watch
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Shirt
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Earphones
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Lenovo Laptop
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Dress
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Jacket
RET-59456,CA-2017-128965,Pamela Stobb,2025-10-03,Defective,2,121.75,Dinner Set
RET-83207,CA-2017-135111,Christopher Schild,2026-06-07,Defective,1,2.45,Shoe Rack
RET-83207,CA-2017-135111,Christopher Schild,2026-06-07,Defective,1,2.45,Study Table
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Marker
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Curtain
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Jeans
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Rice Cooker
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Clipboard
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Water Bottle
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,HP Laptop
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Electric Kettle
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Dell Laptop
RET-70610,CA-2016-105732,Alejandro Grove,2025-03-08,Wrong Item,1,5.76,Cabinet
RET-91003,CA-2016-109869,Tanja Norvell,2024-10-03,Changed Mind,1,75.07,Shoe Rack
RET-91003,CA-2016-109869,Tanja Norvell,2024-10-03,Changed Mind,1,75.07,Sandals
RET-91003,CA-2016-109869,Tanja Norvell,2024-10-03,Changed Mind,1,75.07,Sticky Notes
RET-91003,CA-2016-109869,Tanja Norvell,2024-10-03,Changed Mind,1,75.07,Office Desk
RET-91003,CA-2016-109869,Tanja Norvell,2024-10-03,Changed Mind,1,75.07,Clipboard
RET-58224,CA-2017-145429,Shaun Weien,2026-01-12,Wrong Item,2,13.56,Dining Chair
RET-58224,CA-2017-145429,Shaun Weien,2026-01-12,Wrong Item,2,13.56,Dell Laptop
RET-58224,CA-2017-145429,Shaun Weien,2026-01-12,Wrong Item,2,13.56,Electric Kettle
RET-78922,CA-2017-159156,Ken Brennan,2026-05-04,Changed Mind,1,101.15,Wall Clock
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Side Table
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Redmi Phone
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Jeans
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Mirror
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Coffee Table
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Bookshelf
RET-74769,US-2015-126753,Sung Pak,2024-02-12,Damaged,2,163.71,Cabinet
RET-44891,CA-2014-104269,Dave Brooks,2022-08-11,Not as Described,1,191.75,Sneakers
RET-66532,CA-2014-130421,Sam Craven,2022-08-29,Wrong Item,2,103.28,Cabinet
RET-47089,CA-2017-165687,Christine Sundaresam,2026-05-09,Wrong Item,1,17.5,Sandals
RET-29129,US-2014-109036,Keith Herrera,2023-06-05,Damaged,1,9.13,Shoe Rack
RET-69110,CA-2016-105018,Sally Knutson,2025-05-10,Wrong Item,2,6.07,Realme Phone
RET-70052,CA-2015-124891,Rick Hansen,2024-01-14,Damaged,5,729.93,Clipboard
RET-70052,CA-2015-124891,Rick Hansen,2024-01-14,Damaged,5,729.93,iPhone
RET-70052,CA-2015-124891,Rick Hansen,2024-01-14,Damaged,5,729.93,Table Lamp
RET-52368,CA-2017-121615,Daniel Lacy,2026-04-06,Changed Mind,2,8.23,Shirt
RET-52368,CA-2017-121615,Daniel Lacy,2026-04-06,Changed Mind,2,8.23,Curtain
RET-52368,CA-2017-121615,Daniel Lacy,2026-04-06,Changed Mind,2,8.23,File Folder
RET-65481,US-2016-155768,Laurel Beltran,2025-05-25,Defective,1,15.06,Office Desk
RET-65481,US-2016-155768,Laurel Beltran,2025-05-25,Defective,1,15.06,Electric Kettle
RET-65481,US-2016-155768,Laurel Beltran,2025-05-25,Defective,1,15.06,Asus Laptop
RET-65481,US-2016-155768,Laurel Beltran,2025-05-25,Defective,1,15.06,Water Bottle
RET-17700,CA-2016-108987,Anna Gayman,2025-02-19,Damaged,1,26.85,Sandals
RET-17700,CA-2016-108987,Anna Gayman,2025-02-19,Damaged,1,26.85,Samsung Galaxy Phone
RET-17700,CA-2016-108987,Anna Gayman,2025-02-19,Damaged,1,26.85,Wardrobe
RET-17700,CA-2016-108987,Anna Gayman,2025-02-19,Damaged,1,26.85,Jeans
RET-56439,CA-2016-146150,Fred McMath,2024-07-27,Defective,2,67.49,Handbag
RET-76131,CA-2017-165757,Paul Lucas,2025-12-16,Defective,1,3.58,Cabinet
RET-76131,CA-2017-165757,Paul Lucas,2025-12-16,Defective,1,3.58,T-Shirt
RET-76131,CA-2017-165757,Paul Lucas,2025-12-16,Defective,1,3.58,Toaster
RET-97983,CA-2014-136399,Chad Cunningham,2023-05-31,Not as Described,2,44.26,Sports Shoes
RET-97983,CA-2014-136399,Chad Cunningham,2023-05-31,Not as Described,2,44.26,Recliner Chair
RET-97983,CA-2014-136399,Chad Cunningham,2023-05-31,Not as Described,2,44.26,Handbag
RET-97983,CA-2014-136399,Chad Cunningham,2023-05-31,Not as Described,2,44.26,Printer Paper
RET-44116,CA-2015-136420,Chris Selesnick,2024-04-27,Wrong Item,1,20.54,Shoe Rack
RET-44116,CA-2015-136420,Chris Selesnick,2024-04-27,Wrong Item,1,20.54,Earphones
RET-71352,CA-2017-134838,Emily Ducich,2025-08-07,Wrong Item,2,29.37,Dress
RET-71352,CA-2017-134838,Emily Ducich,2025-08-07,Wrong Item,2,29.37,Mixer Grinder
RET-66744,CA-2017-145443,Steve Chapman,2026-01-15,Wrong Item,3,100.16,Shoe Rack
RET-26760,CA-2017-104080,Alan Hwang,2025-08-19,Changed Mind,1,29.54,Sports Shoes
RET-26760,CA-2017-104080,Alan Hwang,2025-08-19,Changed Mind,1,29.54,Dress
RET-66372,US-2015-120502,Bill Tyler,2023-10-13,Not as Described,2,72.01,Cabinet
RET-66372,US-2015-120502,Bill Tyler,2023-10-13,Not as Described,2,72.01,Pencil
RET-66372,US-2015-120502,Bill Tyler,2023-10-13,Not as Described,2,72.01,Wallet
RET-67117,CA-2017-115602,Doug Jacobs,2026-05-29,Wrong Item,5,573.12,Notebook
RET-67117,CA-2017-115602,Doug Jacobs,2026-05-29,Wrong Item,5,573.12,Dell Laptop
RET-67117,CA-2017-115602,Doug Jacobs,2026-05-29,Wrong Item,5,573.12,Smart Watch
RET-29826,CA-2015-140830,Paul Stevenson,2024-05-13,Defective,2,68.48,Redmi Phone
RET-29826,CA-2015-140830,Paul Stevenson,2024-05-13,Defective,2,68.48,Formal Shoes
RET-67670,CA-2015-115798,Ken Lonsdale,2024-05-13,Damaged,6,33.61,Wardrobe
RET-67670,CA-2015-115798,Ken Lonsdale,2024-05-13,Damaged,6,33.61,Asus Laptop
RET-67670,CA-2015-115798,Ken Lonsdale,2024-05-13,Damaged,6,33.61,Redmi Phone
RET-67670,CA-2015-115798,Ken Lonsdale,2024-05-13,Damaged,6,33.61,Belt
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Shirt
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Office Desk
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Office Chair
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Study Chair
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Curtain
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,Storage Container
RET-34004,CA-2016-111682,Ted Butterfield,2024-11-26,Damaged,1,12.16,HP Laptop
RET-71228,CA-2017-161774,Greg Tran,2025-11-01,Changed Mind,3,23.08,Jeans
RET-71228,CA-2017-161774,Greg Tran,2025-11-01,Changed Mind,3,23.08,Sticky Notes
RET-71228,CA-2017-161774,Greg Tran,2025-11-01,Changed Mind,3,23.08,Clipboard
RET-71228,CA-2017-161774,Greg Tran,2025-11-01,Changed Mind,3,23.08,T-Shirt
RET-71228,CA-2017-161774,Greg Tran,2025-11-01,Changed Mind,3,23.08,Stapler
RET-56729,CA-2017-140585,Russell Applegate,2026-05-24,Defective,2,37.72,Pen
RET-56729,CA-2017-140585,Russell Applegate,2026-05-24,Defective,2,37.72,iPhone
RET-56729,CA-2017-140585,Russell Applegate,2026-05-24,Defective,2,37.72,Envelope
RET-29405,CA-2017-137449,Max Engle,2025-12-17,Damaged,2,19.22,Samsung Galaxy Phone
RET-29405,CA-2017-137449,Max Engle,2025-12-17,Damaged,2,19.22,iPhone
RET-29405,CA-2017-137449,Max Engle,2025-12-17,Damaged,2,19.22,Earphones
RET-47239,CA-2014-124023,Pauline Johnson,2022-09-21,Wrong Item,1,3.77,Sports Shoes
RET-45755,CA-2016-128258,Cathy Prescott,2024-09-28,Defective,1,10.77,Office Desk
RET-10540,CA-2016-129693,Tamara Chand,2025-05-20,Defective,1,3.35,Formal Shoes
RET-20070,CA-2017-122175,Cynthia Arntzen,2025-11-08,Wrong Item,5,73.08,Drawer Unit
RET-20070,CA-2017-122175,Cynthia Arntzen,2025-11-08,Wrong Item,5,73.08,Wardrobe
RET-20070,CA-2017-122175,Cynthia Arntzen,2025-11-08,Wrong Item,5,73.08,Curtain
RET-20070,CA-2017-122175,Cynthia Arntzen,2025-11-08,Wrong Item,5,73.08,Formal Shoes
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Pillow
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,File Folder
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Study Chair
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Dinner Set
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Curtain
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Sticky Notes
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Table Lamp
RET-53077,CA-2014-106439,Greg Guthrie,2023-04-27,Damaged,2,7.73,Notebook
RET-25989,US-2015-164238,Joni Wasserman,2024-01-28,Changed Mind,3,300.34,Printer Paper
RET-25989,US-2015-164238,Joni Wasserman,2024-01-28,Changed Mind,3,300.34,Sticky Notes
RET-23902,CA-2017-110926,Dorothy Dickinson,2026-05-03,Not as Described,5,17.65,Recliner Chair
RET-96447,CA-2017-125290,Chuck Clark,2026-04-13,Changed Mind,1,2.27,Pen
RET-96447,CA-2017-125290,Chuck Clark,2026-04-13,Changed Mind,1,2.27,Dell Laptop
RET-10760,CA-2015-137113,Tamara Willingham,2024-05-18,Not as Described,3,62.96,Rice Cooker
RET-10760,CA-2015-137113,Tamara Willingham,2024-05-18,Not as Described,3,62.96,Backpack
RET-10760,CA-2015-137113,Tamara Willingham,2024-05-18,Not as Described,3,62.96,Sandals
RET-10760,CA-2015-137113,Tamara Willingham,2024-05-18,Not as Described,3,62.96,Belt
RET-10760,CA-2015-137113,Tamara Willingham,2024-05-18,Not as Described,3,62.96,Jacket
RET-69388,CA-2014-140396,Katharine Harms,2023-04-24,Not as Described,6,770.95,Bluetooth Speaker
RET-69388,CA-2014-140396,Katharine Harms,2023-04-24,Not as Described,6,770.95,Water Bottle
RET-69388,CA-2014-140396,Katharine Harms,2023-04-24,Not as Described,6,770.95,Trousers
RET-69388,CA-2014-140396,Katharine Harms,2023-04-24,Not as Described,6,770.95,File Folder
RET-16380,CA-2014-154599,Kean Nguyen,2022-10-08,Not as Described,2,184.61,Bluetooth Speaker
RET-16380,CA-2014-154599,Kean Nguyen,2022-10-08,Not as Described,2,184.61,Sneakers
RET-16380,CA-2014-154599,Kean Nguyen,2022-10-08,Not as Described,2,184.61,Curtain
RET-16380,CA-2014-154599,Kean Nguyen,2022-10-08,Not as Described,2,184.61,Redmi Phone
RET-81716,US-2017-124926,Maria Etezadi,2026-04-26,Defective,1,1.47,Jeans
RET-33332,CA-2017-135034,Annie Thurman,2026-01-16,Wrong Item,1,42.22,Sandals
RET-37292,CA-2016-130400,Sanjit Jacobs,2024-09-04,Wrong Item,4,18.29,Pencil
RET-37292,CA-2016-130400,Sanjit Jacobs,2024-09-04,Wrong Item,4,18.29,Mixer Grinder
RET-37292,CA-2016-130400,Sanjit Jacobs,2024-09-04,Wrong Item,4,18.29,Envelope
RET-95729,CA-2017-159506,Justin Ritter,2026-05-12,Wrong Item,4,90.43,Sneakers
RET-95729,CA-2017-159506,Justin Ritter,2026-05-12,Wrong Item,4,90.43,Pillow
RET-66670,CA-2014-166961,Cynthia Delaney,2023-06-02,Not as Described,2,22.19,Jeans
RET-66670,CA-2014-166961,Cynthia Delaney,2023-06-02,Not as Described,2,22.19,Bookshelf
RET-66670,CA-2014-166961,Cynthia Delaney,2023-06-02,Not as Described,2,22.19,Shoe Rack
RET-66670,CA-2014-166961,Cynthia Delaney,2023-06-02,Not as Described,2,22.19,Electric Kettle
RET-97231,CA-2014-125171,Allen Goldenen,2023-02-27,Damaged,5,11.9,Curtain
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Dell Laptop
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,File Folder
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Sticky Notes
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Office Desk
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Envelope
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Dining Chair
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Recliner Chair
RET-74175,CA-2014-129364,Tim Brockman,2023-06-06,Changed Mind,2,31.7,Bluetooth Speaker
RET-88687,CA-2017-127026,Mick Hernandez,2025-07-06,Changed Mind,1,140.85,Belt
RET-88687,CA-2017-127026,Mick Hernandez,2025-07-06,Changed Mind,1,140.85,Sticky Notes
RET-88687,CA-2017-127026,Mick Hernandez,2025-07-06,Changed Mind,1,140.85,Study Table
RET-88687,CA-2017-127026,Mick Hernandez,2025-07-06,Changed Mind,1,140.85,File Folder
RET-88687,CA-2017-127026,Mick Hernandez,2025-07-06,Changed Mind,1,140.85,Backpack
RET-90460,CA-2016-113082,Matt Collister,2025-02-17,Wrong Item,2,38.95,Belt
RET-15300,CA-2016-117849,Julie Kriz,2024-10-01,Defective,3,127.2,Stapler
RET-94883,CA-2015-134992,Michael Grace,2024-03-06,Wrong Item,4,24.24,Realme Phone
RET-94883,CA-2015-134992,Michael Grace,2024-03-06,Wrong Item,4,24.24,Mirror
RET-78770,CA-2014-122679,Alejandro Ballentine,2023-01-09,Damaged,5,15.18,Drawer Unit
RET-72601,US-2015-130519,Nat Gilpin,2024-02-27,Not as Described,4,13.94,Tape Dispenser
RET-72601,US-2015-130519,Nat Gilpin,2024-02-27,Not as Described,4,13.94,Electric Kettle
RET-72601,US-2015-130519,Nat Gilpin,2024-02-27,Not as Described,4,13.94,Office Desk
RET-72601,US-2015-130519,Nat Gilpin,2024-02-27,Not as Described,4,13.94,Pillow
RET-49375,CA-2016-168830,Marina Lichtenstein,2025-04-14,Wrong Item,1,149.89,Drawer Unit
RET-16255,US-2014-158638,Anthony Garverick,2023-03-08,Defective,4,5.06,Realme Phone
RET-76932,CA-2017-108574,Mike Gockenbach,2026-03-12,Changed Mind,1,7.21,Dell Laptop
RET-76932,CA-2017-108574,Mike Gockenbach,2026-03-12,Changed Mind,1,7.21,Bedsheet
RET-76932,CA-2017-108574,Mike Gockenbach,2026-03-12,Changed Mind,1,7.21,Marker
RET-84511,CA-2015-167696,Bradley Drucker,2024-03-03,Not as Described,1,6.95,Stapler
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,Marker
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,TV Stand
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,Wallet
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,Highlighter
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,Study Chair
RET-75987,CA-2017-135937,Katherine Murray,2025-08-03,Damaged,2,203.95,Mirror
RET-33534,CA-2016-140571,Sanjit Jacobs,2024-08-21,Wrong Item,12,255.53,Highlighter
RET-33534,CA-2016-140571,Sanjit Jacobs,2024-08-21,Wrong Item,12,255.53,Wallet
RET-64558,CA-2016-138667,Mitch Webber,2025-06-25,Not as Described,2,32.36,Table Lamp
RET-68975,CA-2015-119480,Craig Carroll,2023-06-22,Defective,2,40.68,iPhone
RET-68975,CA-2015-119480,Craig Carroll,2023-06-22,Defective,2,40.68,Calculator
RET-68975,CA-2015-119480,Craig Carroll,2023-06-22,Defective,2,40.68,Water Bottle
